"act_key","avg_presence","avg_people_cnt","avg_activity","max_activity","cnt"
"5542570","0","0.0000","0","0","0"
"5542571","1","2.0000","13.0852296","54.383","27"
"5542572","1","1.0000","18.50480005","54.5914","3"
"5542573","1","2.0000","11.72295541","58.2157","9"
"5542574","1","2.0000","9.13134358","72.6835","55"
"5542575","1","2.0000","13.78678567","53.7771","28"
"5542576","1","2.0000","3.29301006","13.9644","10"
"5542577","1","2.0000","7.99891666","31.4996","60"
"5542578","1","1.0000","12.99713772","37.8037","37"
"5542579","1","2.0000","8.64084439","31.3856","54"
"5542580","1","2.0000","7.97211254","32.345","16"
"5542581","1","1.0000","7.00953861","44.9981","44"
"5542582","1","1.0000","6.1207158","21.2864","19"
"5542583","1","2.0000","4.46037792","23.9698","9"
"5542584","1","2.0000","8.46983637","32.4328","55"
"5542585","1","2.0000","10.65528978","65.1015","29"
"5542586","0","0.0000","0","0","0"
"5542587","1","2.0000","5.08963745","14.7473","8"
"5542588","0","0.0000","0","0","0"
"5542589","0","0.0000","0","0","0"
"5542590","0","2.0000","0","0","0"
"5542591","1","2.0000","7.38258879","31.5148","18"
"5542592","0","0.0000","0","0","0"
"5542593","0","2.0000","0","0","0"
"5542594","0","0.0000","0","0","0"
"5542595","1","1.0000","2.97936667","5.2577","3"
"5542596","0","0.0000","0","0","0"
"5542597","0","0.0000","0","0","0"
"5542598","0","0.0000","0","0","0"
"5542599","0","0.0000","0","0","0"
"5542600","0","0.0000","0","0","0"
"5542601","0","0.0000","0","0","0"
"5542602","0","0.0000","0","0","0"
"5542603","1","1.0000","7.42983994","28.3834","15"
"5542604","1","2.0000","8.20540283","28.3319","71"
"5542605","1","2.0000","6.48512216","10.9443","9"
"5542606","1","1.0000","15.06455028","29.8733","2"
"5542607","1","2.0000","8.91083066","28.9766","85"
"5542608","0","0.0000","0","0","0"
"5542609","1","1.0000","13.45363847","39.7882","13"
"5542610","1","1.0000","8.62292119","64.0002","33"
"5542611","1","2.0000","21.0624589","49.7648","17"
"5542612","1","1.0000","8.55648338","31.6263","42"
"5542613","1","1.0000","7.93047","36.424","90"
"5542614","1","2.0000","8.29987493","29.0553","4"
"5542615","0","0.0000","0","0","0"
"5542616","1","2.0000","5.8654451","24.9796","20"
"5542617","1","2.0000","8.45527514","38.9415","12"
"5542618","0","0.0000","0","0","0"
"5542619","1","1.0000","6.39178007","24.1028","10"
"5542620","0","0.0000","0","0","0"
"5542621","0","0.0000","0","0","0"
"5542622","1","1.0000","0.68829998","1.2928","2"
"5542623","1","1.0000","7.33134742","24.648","19"
"5542624","1","1.0000","9.09056247","26.2911","16"
"5542625","1","1.0000","5.73729001","23.681","10"
"5542626","0","0.0000","0","0","0"
"5542627","0","0.0000","0","0","0"
"5542628","0","0.0000","0","0","0"
"5542629","0","0.0000","0","0","0"
"5542630","1","2.0000","14.79281629","49.8343","43"
"5542631","1","2.0000","9.495044","41.1569","84"
"5542632","0","0.0000","0","0","0"
"5542633","0","0.0000","0","0","0"
"5542634","0","0.0000","0","0","0"
"5542635","1","2.0000","7.60107666","54.8806","137"
"5542636","1","2.0000","8.08032551","38.1758","51"
"5542637","1","1.0000","12.23461115","36.5439","27"
"5542638","1","2.0000","7.76998103","42.2457","79"
"5542639","1","1.0000","9.95434114","35.0069","34"
"5542640","1","1.0000","7.1792223","17.3145","27"
"5542641","0","0.0000","0","0","0"
"5542642","1","1.0000","14.30786646","21.9635","3"
"5542643","0","0.0000","0","0","0"
"5542644","1","1.0000","10.79788355","33.1495","18"
"5542645","0","0.0000","0","0","0"
"5542646","1","2.0000","5.61452498","35.4996","32"
"5542647","1","2.0000","9.34508397","25.1861","25"
"5542648","0","0.0000","0","0","0"
"5542649","0","0.0000","0","0","0"
"5542650","1","2.0000","5.00648339","20.6805","12"
"5542651","0","0.0000","0","0","0"
"5542652","0","0.0000","0","0","0"
"5542653","0","2.0000","0","0","0"
"5542654","0","0.0000","0","0","0"
"5542655","1","2.0000","5.81984214","24.7358","19"
"5542656","1","2.0000","7.60807043","33.7362","71"
"5542657","1","1.0000","11.67675717","29.7153","7"
"5542658","1","2.0000","5.8252932699999995","41.6829","60"
"5542659","1","1.0000","6.8604883","14.3338","17"
"5542660","1","2.0000","9.38885996","35.6558","20"
"5542661","0","0.0000","0","0","0"
"5542662","0","0.0000","0","0","0"
"5542663","1","2.0000","3.15034004","6.1813","5"
"5542664","0","0.0000","0","0","0"
"5542665","0","0.0000","0","0","0"
"5542666","1","2.0000","9.20726774","26.4152","31"
"5542667","1","1.0000","7.77747499","16.5135","4"
"5542668","1","1.0000","8.519742579999999","46.3597","61"
"5542669","1","1.0000","7.97925994","24.9494","15"
"5542670","1","1.0000","8.54914378","51.4252","64"
"5542671","1","1.0000","7.51198849","40.6362","52"
"5542672","1","1.0000","10.869239199999999","45.9176","28"
"5542673","0","0.0000","0","0","0"
"5542674","0","0.0000","0","0","0"
"5542675","0","0.0000","0","0","0"
"5542676","1","2.0000","10.68878089","47.9746","89"
"5542677","0","0.0000","0","0","0"
"5542678","0","0.0000","0","0","0"
"5542679","0","0.0000","0","0","0"
"5542680","1","2.0000","1.39852003","3.0912","5"
"5542681","1","2.0000","9.74559441","30.0732","18"
"5542682","1","2.0000","8.29161338","23.4426","15"
"5542683","1","1.0000","5.64960001","12.557","11"
"5542684","0","0.0000","0","0","0"
"5542685","1","1.0000","7.86384028","28.0293","72"
"5542686","1","1.0000","6.33849201","28.5489","100"
"5542687","1","2.0000","14.07539287","36.0937","14"
"5542688","1","2.0000","7.03163195","45.827","72"
"5542689","1","1.0000","6.96012978","35.8482","74"
"5542690","1","2.0000","14.14142778","40.8202","29"
"5542691","1","1.0000","12.42291442","71.0769","69"
"5542692","1","1.0000","10.93663329","42.7599","21"
"5542693","1","1.0000","10.8294905","43.3192","21"
"5542694","1","2.0000","2.64878745","18.6964","8"
"5542695","1","1.0000","0","0","1"
"5542696","1","1.0000","0.34729999","0.3473","1"
"5542697","0","0.0000","0","0","0"
"5542698","1","2.0000","12.23768068","52.2208","26"
"5542699","1","2.0000","10.56626756","38.8327","80"
"5542700","1","2.0000","5.84294774","16.695","44"
"5542701","0","2.0000","0","0","0"
"5542702","1","2.0000","5.72359032","25.6255","31"
"5542703","1","2.0000","7.93933324","16.4317","3"
"5542704","0","2.0000","0","0","0"
"5542705","0","2.0000","0","0","0"
"5542706","0","2.0000","0","0","0"
"5542707","0","2.0000","0","0","0"
"5542708","1","2.0000","0.69115714","1.1631","7"
"5542709","0","2.0000","0","0","0"
"5542710","0","2.0000","0","0","0"
"5542711","0","2.0000","0","0","0"
"5542712","0","2.0000","0","0","0"
"5542713","0","2.0000","0","0","0"
"5542714","1","2.0000","6.15601221","39.1427","33"
"5542715","1","2.0000","4.29219991","9.4023","4"
"5542716","0","2.0000","0","0","0"
"5542717","0","2.0000","0","0","0"
"5542718","0","2.0000","0","0","0"
"5542719","0","2.0000","0","0","0"
"5542720","0","2.0000","0","0","0"
"5542721","1","2.0000","3.4549788599999998","26.2376","52"
"5542722","0","2.0000","0","0","0"
"5542723","0","2.0000","0","0","0"
"5542724","0","2.0000","0","0","0"
"5542725","0","2.0000","0","0","0"
"5542726","1","2.0000","14.64285041","29.186","2"
"5542727","1","2.0000","9.73776782","52.0206","28"
"5542728","0","0.0000","0","0","0"
"5542729","1","1.0000","5.48008829","32.0941","17"
"5542730","1","2.0000","4.17239628","11.0101","27"
"5542731","1","2.0000","3.54446181","13.5637","55"
"5542732","0","0.0000","0","0","0"
"5542733","0","0.0000","0","0","0"
"5542734","1","2.0000","20.58428329","46.9137","6"
"5542735","0","2.0000","0","0","0"
"5542736","0","0.0000","0","0","0"
"5542737","0","2.0000","0","0","0"
"5542738","0","2.0000","0","0","0"
"5542739","0","2.0000","0","0","0"
"5542740","0","2.0000","0","0","0"
"5542741","0","0.0000","0","0","0"
"5542742","0","2.0000","0","0","0"
"5542743","1","1.0000","13.26203341","24.9599","9"
"5542744","1","2.0000","14.51060663","39.0771","15"
"5542745","0","2.0000","0","0","0"
"5542746","0","0.0000","0","0","0"
"5542747","0","2.0000","0","0","0"
"5542748","0","2.0000","0","0","0"
"5542749","0","2.0000","0","0","0"
"5542750","0","2.0000","0","0","0"
"5542751","0","2.0000","0","0","0"
"5542752","0","2.0000","0","0","0"
"5542753","0","2.0000","0","0","0"
"5542754","0","2.0000","0","0","0"
"5542755","1","2.0000","3.1887724","9.8939","29"
"5542756","1","2.0000","3.22516428","19.4079","56"
"5542757","0","2.0000","0","0","0"
"5542758","0","2.0000","0","0","0"
"5542759","0","2.0000","0","0","0"
"5542760","1","2.0000","0.2258","0.87","4"
"5542761","0","0.0000","0","0","0"
"5542762","0","2.0000","0","0","0"
"5542763","0","2.0000","0","0","0"
"5542764","0","2.0000","0","0","0"
"5542765","0","2.0000","0","0","0"
"5542766","0","2.0000","0","0","0"
"5542767","0","2.0000","0","0","0"
"5542768","0","2.0000","0","0","0"
"5542769","0","2.0000","0","0","0"
"5542770","1","1.0000","9.02825004","41.9651","38"
"5542771","1","2.0000","8.39095014","11.2558","4"
"5542772","0","2.0000","0","0","0"
"5542773","0","2.0000","0","0","0"
"5542774","0","2.0000","0","0","0"
"5542775","0","2.0000","0","0","0"
"5542776","1","2.0000","5.08951665","33.7435","18"
"5542777","0","2.0000","0","0","0"
"5542778","1","2.0000","0.94180002","2.3705","6"
"5542779","0","2.0000","0","0","0"
"5542780","0","2.0000","0","0","0"
"5542781","0","0.0000","0","0","0"
"5542782","0","2.0000","0","0","0"
"5542783","0","2.0000","0","0","0"
"5542784","0","2.0000","0","0","0"
"5542785","0","2.0000","0","0","0"
"5542786","0","2.0000","0","0","0"
"5542787","0","2.0000","0","0","0"
"5542788","0","2.0000","0","0","0"
"5542789","0","2.0000","0","0","0"
"5542790","0","2.0000","0","0","0"
"5542791","1","2.0000","3.6870874799999998","6.2272","8"
"5542792","1","2.0000","2.64519092","8.4732","11"
"5542793","1","2.0000","4.8352501100000005","18.5365","8"
"5542794","1","2.0000","0.28240001","0.2824","1"
"5542795","0","2.0000","0","0","0"
"5542796","1","2.0000","1.05509998","2.6215","7"
"5542797","0","2.0000","0","0","0"
"5542798","0","2.0000","0","0","0"
"5542799","0","0.0000","0","0","0"
"5542800","0","0.0000","0","0","0"
"5542801","0","2.0000","0","0","0"
"5542802","0","2.0000","0","0","0"
"5542803","1","2.0000","4.36276247","12.798","24"
"5542804","1","2.0000","1.13440001","2.8306","5"
"5542805","1","2.0000","5.33240672","18.294","15"
"5542806","0","0.0000","0","0","0"
"5542807","0","0.0000","0","0","0"
"5542808","0","2.0000","0","0","0"
"5542809","1","2.0000","3.19395835","19.2775","12"
"5542810","0","0.0000","0","0","0"
"5542811","0","2.0000","0","0","0"
"5542812","1","2.0000","6.5886667","26.6051","21"
"5542813","1","2.0000","6.4977759299999995","38.6951","25"
"5542814","0","2.0000","0","0","0"
"5542815","1","2.0000","6.35357513","40.4887","8"
"5542816","1","2.0000","7.01959572","58.0984","47"
"5542817","1","2.0000","6.76479735","38.0235","150"
"5542818","1","2.0000","11.87553875","35.1613","13"
"5542819","1","2.0000","11.38083197","60.8601","47"
"5542820","1","2.0000","7.25331126","32.8667","80"
"5542821","1","1.0000","16.38797358","37.7313","19"
"5542822","1","2.0000","5.95343131","38.1968","16"
"5542823","1","1.0000","5.14650713","21.3125","14"
"5542824","1","1.0000","12.1548111","41.318","18"
"5542825","1","1.0000","16.57203322","25.7295","3"
"5542826","1","2.0000","8.04992186","38.5601","87"
"5542827","1","2.0000","8.85461108","38.8471","72"
"5542828","0","0.0000","0","0","0"
"5542829","0","0.0000","0","0","0"
"5542830","0","0.0000","0","0","0"
"5542831","1","1.0000","8.50085038","16.9507","2"
"5542832","1","2.0000","13.3514054","41.1856","74"
"5542833","1","2.0000","10.69614173","28.977","24"
"5542834","1","2.0000","6.14690663","26.5707","15"
"5542835","1","2.0000","13.41693351","49.1351","24"
"5542836","0","0.0000","0","0","0"
"5542837","1","1.0000","10.09336979","35.8856","66"
"5542838","0","0.0000","0","0","0"
"5542839","0","0.0000","0","0","0"
"5542840","0","0.0000","0","0","0"
"5542841","0","0.0000","0","0","0"
"5542842","0","0.0000","0","0","0"
"5542843","1","1.0000","8.46975008","27.204","4"
"5542844","1","1.0000","11.24345","23.5626","10"
"5542845","1","2.0000","6.53819183","23.6603","37"
"5542846","1","2.0000","7.89437332","28.9429","30"
"5542847","1","1.0000","7.51980007","18.9486","6"
"5542848","0","0.0000","0","0","0"
"5542849","1","1.0000","9.75465013","46.0069","16"
"5542850","1","1.0000","6.99259489","48.0108","59"
"5542851","1","1.0000","9.81409999","51.066","83"
"5542852","1","1.0000","7.49285448","49.6801","68"
"5542853","1","1.0000","1.4225730699999999","11.0092","26"
"5542854","1","2.0000","3.24199999","5.5133","8"
"5542855","1","3.0000","2.18540001","2.2151","2"
"5542856","1","1.0000","0.83219997","1.3660999999999999","3"
"5542857","0","0.0000","0","0","0"
"5542858","0","0.0000","0","0","0"
"5542859","1","2.0000","11.99971998","35.0474","10"
"5542860","1","2.0000","2.81801421","8.6914","7"
"5542861","0","0.0000","0","0","0"
"5542862","0","0.0000","0","0","0"
"5542863","0","0.0000","0","0","0"
"5542864","0","0.0000","0","0","0"
"5542865","0","2.0000","0","0","0"
"5542866","0","0.0000","0","0","0"
"5542867","0","0.0000","0","0","0"
"5542868","0","0.0000","0","0","0"
"5542869","0","0.0000","0","0","0"
"5542870","0","0.0000","0","0","0"
"5542871","0","2.0000","0","0","0"
"5542872","0","0.0000","0","0","0"
"5542873","1","2.0000","12.57034362","32.668","16"
"5542874","0","0.0000","0","0","0"
"5542875","1","1.0000","0.39919999","0.3992","1"
"5542876","1","1.0000","10.55678992","31.6537","40"
"5542877","1","2.0000","14.03481974","59.5135","81"
"5542878","1","2.0000","12.78389632","42.0473","109"
"5542879","1","1.0000","22.26049972","38.3449","3"
"5542880","0","0.0000","0","0","0"
"5542881","0","0.0000","0","0","0"
"5542882","0","0.0000","0","0","0"
"5542883","1","1.0000","9.32376822","26.2958","19"
"5542884","1","1.0000","6.90159032","24.6785","62"
"5542885","1","2.0000","11.73106578","49.9917","73"
"5542886","0","0.0000","0","0","0"
"5542887","0","0.0000","0","0","0"
"5542888","0","0.0000","0","0","0"
"5542889","0","0.0000","0","0","0"
"5542890","0","0.0000","0","0","0"
"5542891","1","1.0000","12.2843572","30.0087","14"
"5542892","1","1.0000","11.27221819","30.5645","22"
"5542893","1","1.0000","7.56751502","28.2014","40"
"5542894","1","1.0000","8.21429997","46.8117","78"
"5542895","1","1.0000","7.12069991","25.9849","5"
"5542896","1","1.0000","5.18254116","23.956","51"
"5542897","1","1.0000","6.18139547","18.7488","66"
"5542898","1","1.0000","3.91135454","15.3202","44"
"5542899","1","1.0000","10.18382943","30.7089","34"
"5542900","1","1.0000","8.41412233","24.8722","9"
"5542901","1","1.0000","6.45719418","33.1087","86"
"5542902","1","1.0000","4.74258227","31.556","79"
"5542903","1","1.0000","9.20866006","31.34","15"
"5542904","1","1.0000","8.0050401","25.4696","5"
"5542905","0","0.0000","0","0","0"
"5542906","1","2.0000","12.24502896","40.6229","31"
"5542907","0","0.0000","0","0","0"
"5542908","0","0.0000","0","0","0"
"5542909","0","0.0000","0","0","0"
"5542910","1","1.0000","12.14065329","27.4288","15"
"5542911","1","2.0000","7.22127804","34.0767","73"
"5542912","1","1.0000","6.44614355","29.8637","39"
"5542913","0","0.0000","0","0","0"
"5542914","1","2.0000","0.004875","0.0195","4"
"5542915","1","1.0000","9.29241747","42.3018","57"
"5542916","0","0.0000","0","0","0"
"5542917","1","1.0000","7.41284289","33.74","42"
"5542918","0","0.0000","0","0","0"
"5542919","0","0.0000","0","0","0"
"5542920","0","0.0000","0","0","0"
"5542921","0","0.0000","0","0","0"
"5542922","0","0.0000","0","0","0"
"5542923","1","2.0000","8.08211255","29.5175","16"
"5542924","0","2.0000","0","0","0"
"5542925","1","1.0000","12.89497258","31.1918","22"
"5542926","1","1.0000","13.0418041","50.144","25"
"5542927","0","0.0000","0","0","0"
"5542928","0","0.0000","0","0","0"
"5542929","1","1.0000","13.02315423","38.3179","59"
"5542930","1","2.0000","10.58520195","68.9104","52"
"5542931","1","1.0000","1.49661248","4.2239","8"
"5542932","0","0.0000","0","0","0"
"5542933","0","0.0000","0","0","0"
"5542934","0","0.0000","0","0","0"
"5542935","1","1.0000","2.20970003","4.4959","4"
"5542936","1","2.0000","2.5727100099999998","8.3436","20"
"5542937","0","0.0000","0","0","0"
"5542938","1","1.0000","0.0801","0.0801","1"
"5542939","1","2.0000","3.9157333100000002","13.6247","6"
"5542940","0","0.0000","0","0","0"
"5542941","1","2.0000","6.28610007","37.1542","31"
"5542942","1","2.0000","6.61770002","42.8935","39"
"5542943","0","0.0000","0","0","0"
"5542944","1","2.0000","6.1389","28.526","76"
"5542945","1","2.0000","6.04148088","22.4188","89"
"5542946","1","2.0000","13.194972","31.9926","25"
"5542947","1","1.0000","16.09098576","39.9048","7"
"5542948","0","0.0000","0","0","0"
"5542949","1","1.0000","5.24835558","11.6755","9"
"5542950","0","0.0000","0","0","0"
"5542951","0","0.0000","0","0","0"
"5542952","0","0.0000","0","0","0"
"5542953","0","0.0000","0","0","0"
"5542954","1","2.0000","6.39972096","19.6209","19"
"5542955","1","1.0000","9.92225777","30.5964","45"
"5542956","1","1.0000","8.29602804","41.616","50"
"5542957","1","1.0000","13.57493314","38.8715","21"
"5542958","1","1.0000","12.25721934","35.3177","26"
"5542959","1","1.0000","8.54781159","43.7724","26"
"5542960","1","1.0000","14.98302926","37.3762","24"
"5542961","0","0.0000","0","0","0"
"5542962","0","0.0000","0","0","0"
"5542963","1","1.0000","1.59925","3","2"
"5542964","0","0.0000","0","0","0"
"5542965","0","0.0000","0","0","0"
"5542966","0","2.0000","0","0","0"
"5542967","0","0.0000","0","0","0"
"5542968","0","0.0000","0","0","0"
"5542969","1","1.0000","5.40702353","9.6724","17"
"5542970","1","1.0000","6.4563999899999995","47.7245","41"
"5542971","0","0.0000","0","0","0"
"5542972","0","0.0000","0","0","0"
"5542973","1","1.0000","5.12069997","22.2323","13"
"5542974","0","0.0000","0","0","0"
"5542975","0","0.0000","0","0","0"
"5542976","0","0.0000","0","0","0"
"5542977","1","1.0000","5.12408889","21.4196","9"
"5542978","1","2.0000","13.82812709","49.3095","37"
"5542979","1","2.0000","18.98348384","87.1797","37"
"5542980","1","1.0000","13.41242503","31.5882","8"
"5542981","1","1.0000","4.66286066","49.1636","33"
"5542982","1","1.0000","7.00732146","21.4417","14"
"5542983","1","1.0000","5.95573322","16.6901","3"
"5542984","0","0.0000","0","0","0"
"5542985","1","1.0000","2.43488747","17.0357","8"
"5542986","0","0.0000","0","0","0"
"5542987","0","0.0000","0","0","0"
"5542988","1","1.0000","10.35595726","32.4607","21"
"5542989","1","1.0000","5.44556324","16.3882","19"
"5542990","0","0.0000","0","0","0"
"5542991","0","0.0000","0","0","0"
"5542992","1","1.0000","4.25764288","8.3159","7"
