act_key,avg_presence,avg_people_cnt,avg_activity,max_activity,cnt,first_eventtime,lastStatus,부재,,,
5544504,0,0,0,0,0,,,부재,,,
5544505,0,2,0,0,0,,,재실,,,
5544506,1,2,7.01674286,20.8717,7,,,재실,,,
5544507,1,2,4.75376256,16.9337,8,,,재실,,,
5544508,1,2,5.08391112,15.3694,9,,,재실,,,
5544509,1,2,9.58704611,38.6926,13,,,재실,,,
5544510,0,2,0,0,0,,,재실,,,
5544511,1,2,3.87375999,14.5519,5,,,재실,,,
5544512,0,0,0,0,0,,,부재,,,
5544513,1,2,8.59540874,31.8056,103,,,재실,,,
5544514,1,2,4.90203874,27.6851,80,,,재실,,,
5544515,1,2,6.77595616,35.6978,89,,,재실,,,
5544516,1,2,2.36543337,9.4483,18,,,재실,,,
5544517,1,2,3.34679328,25.2093,15,,,재실,,,
5544518,1,2,1.29214445,6.2174,9,,,재실,,,
5544519,1,2,2.11622,4.2044,5,,,재실,,,
5544520,0,0,0,0,0,,,부재,,,
5544521,0,0,0,0,0,,,부재,,,
5544522,0,0,0,0,0,,,부재,,,
5544523,0,0,0,0,0,,,부재,,,
5544524,1,2,7.81149399,43.0642,33,,,재실,,,
5544525,1,2,3.99927273,20.7338,44,,,재실,,,
5544526,1,2,7.78252758,32.733,29,,,재실,,,
5544527,1,2,1.84065996,4.0441,5,,,재실,,,
5544528,1,2,3.07010586,18.4967,34,,,재실,,,
5544529,1,2,4.50700422,25.2301,24,,,재실,,,
5544530,1,2,4.18878618,31.684,87,,,재실,,,
5544531,1,2,3.78867825,17.6653,23,,,재실,,,
5544532,1,2,2.65689145,12.9745,35,,,재실,,,
5544533,1,2,2.37956666,7.2634,9,,,재실,,,
5544534,1,2,3.01961622,13.3721,37,,,재실,,,
5544535,0,0,0,0,0,,,부재,,,
5544536,1,2,5.93636083,25.8778,166,,,재실,,,
5544537,1,2,4.77607452,30.8246,51,,,재실,,,
5544538,1,2,6.64141419,81.1816,99,,,재실,,,
5544539,1,2,5.75360189,40.7594,106,,,재실,,,
5544540,1,2,3.29131391,37.9316,86,,,재실,,,
5544541,1,2,5.06922315,26.1587,121,,,재실,,,
5544542,1,2,3.6501935,19.8112,31,,,재실,,,
5544543,1,1,7.41155885,30.8779,17,,,재실,,,
5544544,1,1,7.79533507,29.8156,20,,,재실,,,
5544545,1,1,5.79857994,35.4292,10,,,재실,,,
5544546,1,1,7.98581125,23.1284,9,,,재실,,,
5544547,1,2,4.39534545,14.6544,11,,,재실,,,
5544548,1,2,7.70922724,32.2995,44,,,재실,,,
5544549,1,1,6.99290303,26.2311,33,,,재실,,,
5544550,1,1,3.36320001,13.02,25,,,재실,,,
5544551,1,2,8.38364046,63.4603,47,,,재실,,,
5544552,1,2,7.16576241,22.8035,24,,,재실,,,
5544553,0,2,0,0,0,,,재실,,,
5544554,1,2,4.97388129,24.6611,16,,,재실,,,
5544555,1,1,7.84300013,20.4043,9,,,재실,,,
5544556,0,2,0,0,0,,,재실,,,
5544557,0,0,0,0,0,,,부재,,,
5544558,1,2,9.35213346,26.297,6,,,재실,,,
5544559,1,1,5.61907781,19.8466,45,,,재실,,,
5544560,1,1,2.80467501,6.9214,4,,,재실,,,
5544561,1,2,2.788625,9.3604,16,,,재실,,,
5544562,1,1,0.76300001,0.763,1,,,재실,,,
5544563,1,1,4.32844985,14.1359,8,,,재실,,,
5544564,1,1,4.60439409,20.0649,34,,,재실,,,
5544565,1,2,5.66811156,26.9785,52,,,재실,,,
5544566,1,2,5.22579997,15.5744,18,,,재실,,,
5544567,1,1,0.34509999,0.3451,1,,,재실,,,
5544568,0,0,0,0,0,,,부재,,,
5544569,1,2,9.9091491,44.8944,53,,,재실,,,
5544570,1,1,8.75566668,49.3313,27,,,재실,,,
5544571,0,2,0,0,0,,,재실,,,
5544572,0,0,0,0,0,,,부재,,,
5544573,0,2,0,0,0,,,재실,,,
5544574,0,0,0,0,0,,,부재,,,
5544575,0,0,0,0,0,,,부재,,,
5544576,0,0,0,0,0,,,부재,,,
5544577,0,0,0,0,0,,,부재,,,
5544578,0,0,0,0,0,,,부재,,,
5544579,0,0,0,0,0,,,부재,,,
5544580,0,0,0,0,0,,,부재,,,
5544581,0,2,0,0,0,,,재실,,,
5544582,1,2,0.80839999,2.9201,6,,,재실,,,
5544583,0,0,0,0,0,,,부재,,,
5544584,0,0,0,0,0,,,부재,,,
5544585,0,0,0,0,0,,,부재,,,
5544586,1,2,6.52954998,55.1574,38,,,재실,,,
5544587,1,2,0.68951248,4.8173,8,,,재실,,,
5544588,1,2,1.58820752,31.6842,53,,,재실,,,
5544589,0,0,0,0,0,,,부재,,,
5544590,0,0,0,0,0,,,부재,,,
5544591,1,2,2.41046677,8.1253,9,,,재실,,,
5544592,1,2,3.86107497,21.6451,8,,,재실,,,
5544593,0,2,0,0,0,,,재실,,,
5544594,0,0,0,0,0,,,부재,,,
5544595,1,2,6.76767826,33.737,46,,,재실,,,
5544596,1,2,14.74268956,42.7672,19,,,재실,,,
5544597,1,2,0.0711647,0.5685,17,,,재실,,,
5544598,1,1,9.09369993,15.2253,2,,,재실,,,
5544599,0,0,0,0,0,,,부재,,,
5544600,0,0,0,0,0,,,부재,,,
5544601,1,1,1.82627272,5.7274,11,,,재실,,,
5544602,0,2,0,0,0,,,재실,,,
5544603,0,2,0,0,0,,,재실,,,
5544604,1,2,6.2902875,14.8797,16,2022-09-17 11:23,주의,재실,,,
5544605,1,1,0.1681,0.1681,1,,,재실,,,
5544606,0,0,0,0,0,,,부재,,,
5544607,0,0,0,0,0,,,부재,,,
5544608,0,0,0,0,0,,,부재,,,
5544609,0,0,0,0,0,,,부재,,,
5544610,0,0,0,0,0,,,부재,,,
5544611,0,0,0,0,0,,,부재,,,
5544612,0,0,0,0,0,,,부재,,,
5544613,0,0,0,0,0,,,부재,,,
5544614,0,0,0,0,0,,,부재,,,
5544615,0,0,0,0,0,,,부재,,,
5544616,0,0,0,0,0,,,부재,,,
5544617,0,0,0,0,0,,,부재,,,
5544618,0,0,0,0,0,,,부재,,,
5544619,0,0,0,0,0,,,부재,,,
5544620,0,0,0,0,0,,,부재,,,
5544621,0,0,0,0,0,,,부재,,,
5544622,0,0,0,0,0,,,부재,,,
5544623,0,0,0,0,0,,,부재,,,
5544624,0,0,0,0,0,,,부재,,,
5544625,0,0,0,0,0,,,부재,,,
5544626,0,0,0,0,0,,,부재,,,
5544627,0,0,0,0,0,,,부재,,,
5544628,0,0,0,0,0,,,부재,,,
5544629,0,0,0,0,0,,,부재,,,
5544630,0,0,0,0,0,,,부재,,,
5544631,0,0,0,0,0,,,부재,,,
5544632,0,0,0,0,0,,,부재,,,
5544633,0,0,0,0,0,,,부재,,,
5544634,0,0,0,0,0,,,부재,,,
5544635,0,0,0,0,0,,,부재,,,
5544636,0,0,0,0,0,,,부재,,,
5544637,0,0,0,0,0,,,부재,,,
5544638,0,0,0,0,0,,,부재,,,
5544639,0,0,0,0,0,,,부재,,,
5544640,0,0,0,0,0,,,부재,,,
5544641,0,0,0,0,0,,,부재,,,
5544642,0,0,0,0,0,,,부재,,,
5544643,0,0,0,0,0,,,부재,,,
5544644,0,0,0,0,0,,,부재,,,
5544645,0,0,0,0,0,,,부재,,,
5544646,0,0,0,0,0,,,부재,,,
5544647,0,0,0,0,0,,,부재,,,
5544648,0,0,0,0,0,,,부재,,,
5544649,0,0,0,0,0,,,부재,,,
5544650,0,0,0,0,0,,,부재,,,
5544651,0,0,0,0,0,,,부재,,,
5544652,0,0,0,0,0,,,부재,,,
5544653,0,0,0,0,0,,,부재,,,
5544654,0,0,0,0,0,,,부재,,,
5544655,0,0,0,0,0,,,부재,,,
5544656,0,0,0,0,0,,,부재,,,
5544657,0,0,0,0,0,,,부재,,,
5544658,0,0,0,0,0,,,부재,,,
5544659,0,0,0,0,0,,,부재,,,
5544660,0,0,0,0,0,,,부재,,,
5544661,0,0,0,0,0,,,부재,,,
5544662,0,0,0,0,0,,,부재,,,
5544663,0,0,0,0,0,,,부재,,,
5544664,0,0,0,0,0,,,부재,,,
5544665,0,0,0,0,0,,,부재,,,
5544666,0,0,0,0,0,,,부재,,,
5544667,0,0,0,0,0,,,부재,,,
5544668,0,0,0,0,0,,,부재,,,
5544669,0,0,0,0,0,,,부재,,,
5544670,0,0,0,0,0,,,부재,,,
5544671,0,0,0,0,0,,,부재,,,
5544672,0,0,0,0,0,,,부재,,,
5544673,0,0,0,0,0,,,부재,,,
5544674,0,0,0,0,0,,,부재,,,
5544675,0,0,0,0,0,,,부재,,,
5544676,0,0,0,0,0,,,부재,,,
5544677,0,0,0,0,0,,,부재,,,
5544678,0,0,0,0,0,,,부재,,,
5544679,0,0,0,0,0,,,부재,,,
5544680,0,0,0,0,0,,,부재,,,
5544681,0,0,0,0,0,,,부재,,,
5544682,0,0,0,0,0,,,부재,,,
5544683,0,0,0,0,0,,,부재,,,
5544684,0,0,0,0,0,,,부재,,,
5544685,0,0,0,0,0,,,부재,,,
5544686,0,0,0,0,0,,,부재,,,
5544687,0,0,0,0,0,,,부재,,,
5544688,0,0,0,0,0,,,부재,,,
5544689,0,0,0,0,0,,,부재,,,
5544690,0,0,0,0,0,,,부재,,,
5544691,0,0,0,0,0,,,부재,,,
5544692,0,0,0,0,0,,,부재,,,
5544693,0,0,0,0,0,,,부재,,,
5544694,0,0,0,0,0,,,부재,,,
5544695,0,0,0,0,0,,,부재,,,
5544696,0,0,0,0,0,,,부재,,,
5544697,0,0,0,0,0,,,부재,,,
5544698,0,0,0,0,0,,,부재,,,
5544699,0,0,0,0,0,,,부재,,,
5544700,0,0,0,0,0,,,부재,,,
5544701,0,0,0,0,0,,,부재,,,
5544702,0,0,0,0,0,,,부재,,,
5544703,0,0,0,0,0,,,부재,,,
5544704,0,0,0,0,0,,,부재,,,
5544705,0,0,0,0,0,,,부재,,,
5544706,0,0,0,0,0,,,부재,,,
5544707,0,0,0,0,0,,,부재,,,
5544708,0,0,0,0,0,,,부재,,,
5544709,0,0,0,0,0,,,부재,,,
5544710,0,0,0,0,0,,,부재,,,
5544711,0,0,0,0,0,,,부재,,,
5544712,0,0,0,0,0,,,부재,,,
5544713,0,0,0,0,0,,,부재,,,
5544714,0,0,0,0,0,,,부재,,,
5544715,0,0,0,0,0,,,부재,,,
5544716,0,0,0,0,0,,,부재,,,
5544717,0,0,0,0,0,,,부재,,,
5544718,0,0,0,0,0,,,부재,,,
5544719,0,0,0,0,0,,,부재,,,
5544720,0,0,0,0,0,,,부재,,,
5544721,0,0,0,0,0,,,부재,,,
5544722,0,0,0,0,0,,,부재,,,
5544723,0,0,0,0,0,,,부재,,,
5544724,0,0,0,0,0,,,부재,,,
5544725,0,0,0,0,0,,,부재,,,
5544726,0,0,0,0,0,,,부재,,,
5544727,0,0,0,0,0,,,부재,,,
5544728,0,0,0,0,0,,,부재,,,
5544729,0,0,0,0,0,,,부재,,,
5544730,0,0,0,0,0,,,부재,,,
5544731,0,0,0,0,0,,,부재,,,
5544732,0,0,0,0,0,,,부재,,,
5544733,0,0,0,0,0,,,부재,,,
5544734,0,0,0,0,0,,,부재,,,
5544735,0,0,0,0,0,,,부재,,,
5544736,0,0,0,0,0,,,부재,,,
5544737,0,0,0,0,0,,,부재,,,
5544738,0,0,0,0,0,,,부재,,,
5544739,0,0,0,0,0,,,부재,,,
5544740,0,0,0,0,0,,,부재,,,
5544741,0,0,0,0,0,,,부재,,,
5544742,0,0,0,0,0,,,부재,,,
5544743,0,0,0,0,0,,,부재,,,
5544744,0,0,0,0,0,,,부재,,,
5544745,0,0,0,0,0,,,부재,,,
5544746,0,0,0,0,0,,,부재,,,
5544747,0,0,0,0,0,,,부재,,,
5544748,0,0,0,0,0,,,부재,,,
5544749,0,0,0,0,0,,,부재,,,
5544750,0,0,0,0,0,,,부재,,,
5544751,0,0,0,0,0,,,부재,,,
5544752,0,0,0,0,0,,,부재,,,
5544753,0,0,0,0,0,,,부재,,,
5544754,0,0,0,0,0,,,부재,,,
5544755,0,0,0,0,0,,,부재,,,
5544756,0,0,0,0,0,,,부재,,,
5544757,0,0,0,0,0,,,부재,,,
5544758,0,0,0,0,0,,,부재,,,
5544759,0,0,0,0,0,,,부재,,,
5544760,0,0,0,0,0,,,부재,,,
5544761,0,0,0,0,0,,,부재,,,
5544762,0,0,0,0,0,,,부재,,,
5544763,0,0,0,0,0,,,부재,,,
5544764,0,0,0,0,0,,,부재,,,
5544765,0,0,0,0,0,,,부재,,,
5544766,0,0,0,0,0,,,부재,,,
5544767,0,0,0,0,0,,,부재,,,
5544768,0,0,0,0,0,,,부재,,,
5544769,0,0,0,0,0,,,부재,,,
5544770,0,0,0,0,0,,,부재,,,
5544771,0,0,0,0,0,,,부재,,,
5544772,0,0,0,0,0,,,부재,,,
5544773,0,0,0,0,0,,,부재,,,
5544774,0,0,0,0,0,,,부재,,,
5544775,0,0,0,0,0,,,부재,,,
5544776,0,0,0,0,0,,,부재,,,
5544777,0,0,0,0,0,,,부재,,,
5544778,0,0,0,0,0,,,부재,,,
5544779,0,0,0,0,0,,,부재,,,
5544780,0,0,0,0,0,,,부재,,,
5544781,0,0,0,0,0,,,부재,,,
5544782,0,0,0,0,0,,,부재,,,
5544783,0,0,0,0,0,,,부재,,,
5544784,0,0,0,0,0,,,부재,,,
5544785,0,0,0,0,0,,,부재,,,
5544786,0,0,0,0,0,,,부재,,,
5544787,0,0,0,0,0,,,부재,,,
5544788,0,0,0,0,0,,,부재,,,
5544789,0,0,0,0,0,,,부재,,,
5544790,0,0,0,0,0,,,부재,,,
5544791,0,0,0,0,0,,,부재,,,
5544792,0,0,0,0,0,,,부재,,,
5544793,0,0,0,0,0,,,부재,,,
5544794,0,0,0,0,0,,,부재,,,
5544795,0,0,0,0,0,,,부재,,,
5544796,0,0,0,0,0,,,부재,,,
5544797,0,0,0,0,0,,,부재,,,
5544798,0,0,0,0,0,,,부재,,,
5544799,0,0,0,0,0,,,부재,,,
5544800,0,0,0,0,0,,,부재,,,
5544801,0,0,0,0,0,,,부재,,,
5544802,0,0,0,0,0,,,부재,,,
5544803,0,0,0,0,0,,,부재,,,
5544804,0,0,0,0,0,,,부재,,,
5544805,0,0,0,0,0,,,부재,,,
5544806,0,0,0,0,0,,,부재,,,
5544807,0,0,0,0,0,,,부재,,,
5544808,0,0,0,0,0,,,부재,,,
5544809,0,0,0,0,0,,,부재,,,
5544810,0,0,0,0,0,,,부재,,,
5544811,0,0,0,0,0,,,부재,,,
5544812,0,0,0,0,0,,,부재,,,
5544813,0,0,0,0,0,,,부재,,,
5544814,0,0,0,0,0,,,부재,,,
5544815,0,0,0,0,0,,,부재,,,
5544816,0,0,0,0,0,,,부재,,,
5544817,0,0,0,0,0,,,부재,,,
5544818,0,0,0,0,0,,,부재,,,
5544819,0,0,0,0,0,,,부재,,,
5544820,0,0,0,0,0,,,부재,,,
5544821,0,0,0,0,0,,,부재,,,
5544822,0,0,0,0,0,,,부재,,,
5544823,0,0,0,0,0,,,부재,,,
5544824,0,0,0,0,0,,,부재,,,
5544825,0,0,0,0,0,,,부재,,,
5544826,0,0,0,0,0,,,부재,,,
5544827,0,0,0,0,0,,,부재,,,
5544828,0,0,0,0,0,,,부재,,,
5544829,0,0,0,0,0,,,부재,,,
5544830,0,0,0,0,0,,,부재,,,
5544831,0,0,0,0,0,,,부재,,,
5544832,0,0,0,0,0,,,부재,,,
5544833,0,0,0,0,0,,,부재,,,
5544834,0,0,0,0,0,,,부재,,,
5544835,0,0,0,0,0,,,부재,,,
5544836,0,0,0,0,0,,,부재,,,
5544837,0,0,0,0,0,,,부재,,,
5544838,0,0,0,0,0,,,부재,,,
5544839,0,0,0,0,0,,,부재,,,
5544840,0,0,0,0,0,,,부재,,,
5544841,0,0,0,0,0,,,부재,,,
5544842,0,0,0,0,0,,,부재,,,
5544843,0,0,0,0,0,,,부재,,,
5544844,0,0,0,0,0,,,부재,,,
5544845,0,0,0,0,0,,,부재,,,
5544846,0,0,0,0,0,,,부재,,,
5544847,0,0,0,0,0,,,부재,,,
5544848,0,0,0,0,0,,,부재,,,
5544849,0,0,0,0,0,,,부재,,,
5544850,0,0,0,0,0,,,부재,,,
5544851,0,0,0,0,0,,,부재,,,
5544852,0,0,0,0,0,,,부재,,,
5544853,0,0,0,0,0,,,부재,,,
5544854,0,0,0,0,0,,,부재,,,
5544855,0,0,0,0,0,,,부재,,,
5544856,0,0,0,0,0,,,부재,,,
5544857,0,0,0,0,0,,,부재,,,
5544858,0,0,0,0,0,,,부재,,,
5544859,0,0,0,0,0,,,부재,,,
5544860,0,0,0,0,0,,,부재,,,
5544861,0,0,0,0,0,,,부재,,,
5544862,0,0,0,0,0,,,부재,,,
5544863,0,0,0,0,0,,,부재,,,
5544864,0,0,0,0,0,,,부재,,,
5544865,0,0,0,0,0,,,부재,,,
5544866,0,0,0,0,0,,,부재,,,
5544867,0,0,0,0,0,,,부재,,,
5544868,0,0,0,0,0,,,부재,,,
5544869,0,0,0,0,0,,,부재,,,
5544870,0,0,0,0,0,,,부재,,,
5544871,0,0,0,0,0,,,부재,,,
5544872,0,0,0,0,0,,,부재,,,
5544873,0,0,0,0,0,,,부재,,,
5544874,0,0,0,0,0,,,부재,,,
5544875,0,0,0,0,0,,,부재,,,
5544876,0,0,0,0,0,,,부재,,,
5544877,0,0,0,0,0,,,부재,,,
5544878,0,0,0,0,0,,,부재,,,
5544879,0,0,0,0,0,,,부재,,,
5544880,0,0,0,0,0,,,부재,,,
5544881,0,0,0,0,0,,,부재,,,
5544882,0,0,0,0,0,,,부재,,,
5544883,0,0,0,0,0,,,부재,,,
5544884,0,0,0,0,0,,,부재,,,
5544885,0,0,0,0,0,,,부재,,,
5544886,0,0,0,0,0,,,부재,,,
5544887,0,0,0,0,0,,,부재,,,
5544888,0,0,0,0,0,,,부재,,,
5544889,0,0,0,0,0,,,부재,,,
5544890,0,0,0,0,0,,,부재,,,
5544891,0,0,0,0,0,,,부재,,,
5544892,0,0,0,0,0,,,부재,,,
5544893,0,0,0,0,0,,,부재,,,
5544894,1,2,0.85396001,1.6674,5,,,재실,,,
5544895,1,1,0.4104,0.4104,1,,,재실,,,
5544896,1,2,5.5845002,11.034,2,,,재실,,,
5544897,0,2,0,0,0,,,재실,,,
5544898,1,2,0.46644999,0.6658,2,,,재실,,,
5544899,1,1,5.40838894,21.6056,9,,,재실,,,
5544900,1,2,3.21829999,7.9592,4,,,재실,,,
5544901,0,0,0,0,0,,,부재,,,
5544902,1,2,7.62221591,53.3477,25,,,재실,,,
5544903,1,1,9.25726692,23.0097,3,,,재실,,,
5544904,1,1,1.81770003,4.7519,6,,,재실,,,
5544905,1,2,11.07116266,55.1287,8,,,재실,,,
5544906,0,0,0,0,0,,,부재,,,
5544907,1,2,0.09215,0.1511,2,,,재실,,,
5544908,0,0,0,0,0,,,부재,,,
5544909,0,2,0,0,0,,,재실,,,
5544910,1,2,8.21394555,44.4676,11,,,재실,,,
5544911,0,2,0,0,0,,,재실,,,
5544912,0,0,0,0,0,,,부재,,,
5544913,0,0,0,0,0,,,부재,,,
5544914,0,0,0,0,0,,,부재,,,
5544915,1,1,3.56729997,7.0305,2,,,재실,,,
5544916,1,2,9.35363044,37.0589,23,,,재실,,,
5544917,1,2,5.02634802,14.8982,25,,,재실,,,
5544918,1,2,7.31214239,22.8981,59,,,재실,,,
5544919,0,2,0,0,0,,,재실,,,
5544920,0,0,0,0,0,,,부재,,,
5544921,1,2,4.02790579,21.5051,69,,,재실,,,
5544922,1,2,3.6673,17.3068,23,,,재실,,,
5544923,1,1,2.19060001,3.7895,2,,,재실,,,
5544924,0,0,0,0,0,,,부재,,,
5544925,0,0,0,0,0,,,부재,,,
5544926,0,0,0,0,0,,,부재,,,
5544927,0,0,0,0,0,,,부재,,,
5544928,0,0,0,0,0,,,부재,,,
5544929,0,0,0,0,0,,,부재,,,
5544930,0,0,0,0,0,,,부재,,,
5544931,1,2,6.72524813,16.2031,27,,,재실,,,
5544932,1,2,13.01548868,33.1615,9,,,재실,,,
5544933,1,2,6.11821672,23.4307,12,,,재실,,,
5544934,0,0,0,0,0,,,부재,,,
5544935,0,0,0,0,0,,,부재,,,
5544936,0,0,0,0,0,,,부재,,,
5544937,0,0,0,0,0,,,부재,,,
5544938,0,0,0,0,0,,,부재,,,
5544939,0,0,0,0,0,,,부재,,,
5544940,0,0,0,0,0,,,부재,,,
5544941,0,0,0,0,0,,,부재,,,
5544942,0,2,0,0,0,,,재실,,,
5544943,1,2,7.47742502,18.2208,12,,,재실,,,
5544944,1,2,9.87393707,42.0344,62,2022-09-18 15:42,주의,재실,,,
5544945,1,2,13.0988126,35.7993,16,,,재실,,,
5544946,1,1,5.76490623,16.8978,16,,,재실,,,
5544947,0,0,0,0,0,,,부재,,,
5544948,1,1,0.26339999,0.2634,1,,,재실,,,
5544949,1,2,8.2178,28.8501,60,,,재실,,,
5544950,1,1,4.2270916,9.081,12,,,재실,,,
5544951,1,1,3.39162502,4.9471,4,,,재실,,,
5544952,0,0,0,0,0,,,부재,,,
5544953,0,0,0,0,0,,,부재,,,
5544954,0,0,0,0,0,,,부재,,,
5544955,1,1,2.21176665,7.3005,9,,,재실,,,
5544956,1,2,5.02848098,27.5424,21,,,재실,,,
5544957,0,0,0,0,0,,,부재,,,
5544958,1,1,7.54147146,32.4478,28,,,재실,,,
5544959,1,1,6.73102172,28.7557,23,,,재실,,,
5544960,1,1,3.75086367,8.071,11,,,재실,,,
5544961,1,2,8.01126673,33.6693,9,,,재실,,,
5544962,0,2,0,0,0,,,재실,,,
5544963,1,2,2.29271663,6.0023,6,,,재실,,,
5544964,0,0,0,0,0,,,부재,,,
5544965,1,2,9.13437317,39.5062,15,,,재실,,,
5544966,1,2,8.6681611,42.7461,18,,,재실,,,
5544967,1,2,1.65188334,2.9429,6,,,재실,,,
5544968,1,2,5.62488216,14.8511,28,,,재실,,,
5544969,0,0,0,0,0,,,부재,,,
5544970,1,2,3.58180278,26.2869,36,,,재실,,,
5544971,0,0,0,0,0,,,부재,,,
5544972,0,0,0,0,0,,,부재,,,
5544973,0,0,0,0,0,,,부재,,,
5544974,0,0,0,0,0,,,부재,,,
5544975,0,0,0,0,0,,,부재,,,
5544976,0,2,0,0,0,,,재실,,,
5544977,1,2,6.80451886,17.5883,16,,,재실,,,
5544978,1,2,0.79007999,1.8239,5,,,재실,,,
5544979,1,1,3.81817426,9.9866,35,,,재실,,,
5544980,1,2,4.33044631,21.2213,54,,,재실,,,
5544981,1,2,3.6818934,12.8837,15,,,재실,,,
5544982,1,2,5.82378337,47.6104,36,,,재실,,,
5544983,1,2,3.05310526,6.549,38,,,재실,,,
5544984,1,2,7.62120212,29.2411,47,,,재실,,,
5544985,1,2,7.66183961,35.6192,48,,,재실,,,
5544986,1,2,6.66926933,19.3298,49,,,재실,,,
5544987,1,2,8.22749994,25.8594,9,,,재실,,,
5544988,1,1,3.16378333,4.9329,6,,,재실,,,
5544989,1,2,8.29096761,45.793,68,,,재실,,,
5544990,0,0,0,0,0,,,부재,,,
5544991,1,2,10.34017617,42.3595,63,,,재실,,,
5544992,1,2,10.71885219,57.9971,69,,,재실,,,
5544993,1,2,7.94852876,37.7906,52,,,재실,,,
5544994,1,2,7.03120117,43.5448,85,,,재실,,,
5544995,1,2,7.02333185,27.8189,22,,,재실,,,
5544996,0,2,0,0,0,,,재실,,,
5544997,1,2,6.02508054,26.6913,36,,,재실,,,
5544998,1,2,5.75327035,18.3326,27,,,재실,,,
5544999,1,2,5.81498577,19.6245,7,,,재실,,,
5545000,1,2,2.61154831,10.6441,29,,,재실,,,
5545001,1,2,5.79244757,35.7543,21,,,재실,,,
5545002,0,3,0,0,0,,,재실,,,
5545003,0,2,0,0,0,,,재실,,,
5545004,0,2,0,0,0,,,재실,,,
5545005,0,2,0,0,0,,,재실,,,
5545006,0,2,0,0,0,,,재실,,,
5545007,0,2,0,0,0,,,재실,,,
5545008,0,2,0,0,0,,,재실,,,
5545009,0,2,0,0,0,,,재실,,,
5545010,1,2,6.53291114,32.0743,18,,,재실,,,
5545011,1,2,11.42056667,35.584,9,,,재실,,,
5545012,0,2,0,0,0,,,재실,,,
5545013,0,2,0,0,0,,,재실,,,
5545014,0,2,0,0,0,,,재실,,,
5545015,1,2,8.60646657,44.2455,12,,,재실,,,
5545016,1,2,0.1935,0.1935,1,,,재실,,,
5545017,0,2,0,0,0,,,재실,,,
5545018,0,2,0,0,0,,,재실,,,
5545019,0,2,0,0,0,,,재실,,,
5545020,0,2,0,0,0,,,재실,,,
5545021,0,2,0,0,0,,,재실,,,
5545022,0,2,0,0,0,,,재실,,,
5545023,0,2,0,0,0,,,재실,,,
5545024,0,2,0,0,0,,,재실,,,
5545025,0,0,0,0,0,,,부재,,,
5545026,0,0,0,0,0,,,부재,,,
5545027,0,0,0,0,0,,,부재,,,
5545028,1,2,3.4878375,12.693,8,,,재실,,,
5545029,1,2,0.70364168,2.1152,12,,,재실,,,
5545030,0,2,0,0,0,,,재실,,,
5545031,0,2,0,0,0,,,재실,,,
5545032,0,2,0,0,0,,,재실,,,
5545033,0,2,0,0,0,,,재실,,,
5545034,0,2,0,0,0,,,재실,,,
5545035,0,2,0,0,0,,,재실,,,
5545036,0,2,0,0,0,,,재실,,,
5545037,0,2,0,0,0,,,재실,,,
5545038,1,2,5.33801998,22.645,50,,,재실,,,
5545039,1,2,7.84394877,35.1169,39,,,재실,,,
5545040,0,2,0,0,0,,,재실,,,
5545041,1,2,3.56183336,19.7719,6,,,재실,,,
5545042,0,2,0,0,0,,,재실,,,
5545043,1,2,5.16241668,16.4832,6,,,재실,,,
5545044,1,1,0,0,0,,,재실,,,
5545045,1,2,1.91480004,3.7404,2,,,재실,,,
5545046,1,2,8.53761683,11.1569,6,,,재실,,,
5545047,0,0,0,0,0,,,부재,,,
5545048,0,0,0,0,0,,,부재,,,
5545049,0,2,0,0,0,,,재실,,,
5545050,0,0,0,0,0,,,부재,,,
5545051,1,1,6.33246002,13.8225,10,,,재실,,,
5545052,1,2,16.24542499,18.5196,4,,,재실,,,
5545053,1,2,5.03467861,14.5128,14,,,재실,,,
5545054,1,2,8.55758668,39.7665,30,,,재실,,,
5545055,1,2,9.16054705,26.6183,17,,,재실,,,
5545056,1,2,4.92786482,24.5516,37,,,재실,,,
5545057,1,2,4.48919357,25.1203,31,,,재실,,,
5545058,1,2,3.81633848,11.1342,13,,,재실,,,
5545059,0,2,0,0,0,,,재실,,,
5545060,0,2,0,0,0,,,재실,,,
5545061,1,2,5.9668067,16.9791,15,,,재실,,,
5545062,0,2,0,0,0,,,재실,,,
5545063,0,2,0,0,0,,,재실,,,
5545064,1,2,3.56106676,10.3408,3,,,재실,,,
5545065,1,2,4.15360907,15.0234,11,,,재실,,,
5545066,1,2,1.95548893,5.8253,9,,,재실,,,
5545067,1,2,2.76985552,7.7811,9,,,재실,,,
5545068,1,2,0.9585889,1.909,9,,,재실,,,
5545069,0,2,0,0,0,,,재실,,,
5545070,0,2,0,0,0,,,재실,,,
5545071,1,2,4.74654849,13.7201,33,,,재실,,,
5545072,0,0,0,0,0,,,부재,,,
5545073,0,0,0,0,0,,,부재,,,
5545074,0,2,0,0,0,,,재실,,,
5545075,0,2,0,0,0,,,재실,,,
5545076,0,2,0,0,0,,,재실,,,
5545077,0,0,0,0,0,,,부재,,,
5545078,0,0,0,0,0,,,부재,,,
5545079,0,0,0,0,0,,,부재,,,
5545080,0,0,0,0,0,,,부재,,,
5545081,0,0,0,0,0,,,부재,,,
5545082,0,0,0,0,0,,,부재,,,
5545083,0,0,0,0,0,,,부재,,,
5545084,0,0,0,0,0,,,부재,,,
5545085,1,2,1.61563999,5.173,10,,,재실,,,
5545086,0,2,0,0,0,,,재실,,,
